Date,Tournament,Series,Surface,Round,Winner,Loser,Winner_Rank,Loser_Rank
2015-09-25,OpendeMoselle,ATP250,Hard,1stRound,HerbertP.H,StakhovskyS.,103,50
2015-09-26,OpendeMoselle,ATP250,Hard,2ndRound,KlizanM.,PospisilV.,35,46
2015-09-25,OpendeMoselle,ATP250,Hard,2ndRound,TsongaJ.W.,ZverevM.,17,291
2015-09-25,OpendeMoselle,ATP250,Hard,2ndRound,MullerG.,VerdascoF.,45,43
2015-09-26,OpendeMoselle,ATP250,Hard,2ndRound,GarciaLopezG.,HerbertP.H,31,103
2015-09-26,OpendeMoselle,ATP250,Hard,2ndRound,KohlschreiberP.,LorenziP.,33,88
2015-09-26,OpendeMoselle,ATP250,Hard,2ndRound,MahutN.,MannarinoA.,67,39
2015-09-26,OpendeMoselle,ATP250,Hard,2ndRound,WawrinkaS.,BrownD.,4,107
2015-09-26,OpendeMoselle,ATP250,Hard,2ndRound,SimonG.,RogerVasselinE.,10,168
2015-09-27,OpendeMoselle,ATP250,Hard,Quarterfinals,KlizanM.,GarciaLopezG.,35,31
2015-09-27,OpendeMoselle,ATP250,Hard,Quarterfinals,SimonG.,MullerG.,10,45
2015-09-27,OpendeMoselle,ATP250,Hard,Quarterfinals,TsongaJ.W.,MahutN.,17,67
2015-09-27,OpendeMoselle,ATP250,Hard,Quarterfinals,KohlschreiberP.,WawrinkaS.,33,4
2015-09-28,OpendeMoselle,ATP250,Hard,Semifinals,SimonG.,KlizanM.,10,35
2015-09-28,OpendeMoselle,ATP250,Hard,Semifinals,TsongaJ.W.,KohlschreiberP.,17,33
2015-09-29,OpendeMoselle,ATP250,Hard,TheFinal,TsongaJ.W.,SimonG.,17,10
2015-09-23,St.PetersburgOpen,ATP250,Hard,1stRound,HaiderMaurerA.,GimenoTraverD.,61,78
2015-09-24,St.PetersburgOpen,ATP250,Hard,1stRound,BaghdatisM.,GulbisE.,52,68
2015-09-24,St.PetersburgOpen,ATP250,Hard,1stRound,DonskoyE.,SidorenkoA.,117,508
2015-09-24,St.PetersburgOpen,ATP250,Hard,1stRound,JanowiczJ.,PaireB.,66,32
2015-09-24,St.PetersburgOpen,ATP250,Hard,1stRound,RobredoT.,YouzhnyM.,27,92
2015-09-25,St.PetersburgOpen,ATP250,Hard,1stRound,PouilleL.,BerankisR.,75,72
2015-09-25,St.PetersburgOpen,ATP250,Hard,1stRound,GranollersM.,KokkinakisT.,81,70
2015-09-25,St.PetersburgOpen,ATP250,Hard,1stRound,GabashviliT.,ShylaY.,57,366
2015-09-25,St.PetersburgOpen,ATP250,Hard,1stRound,BolelliS.,RublevA.,63,178
2015-09-25,St.PetersburgOpen,ATP250,Hard,1stRound,SousaJ.,AlbotR.,53,99
2015-09-25,St.PetersburgOpen,ATP250,Hard,1stRound,IstominD.,KukushkinM.,62,48
2015-09-25,St.PetersburgOpen,ATP250,Hard,1stRound,BeckerB.,GolubevA.,71,154
2015-09-25,St.PetersburgOpen,ATP250,Hard,2ndRound,ThiemD.,HaiderMaurerA.,21,61
2015-09-26,St.PetersburgOpen,ATP250,Hard,2ndRound,BautistaR.,GabashviliT.,23,57
2015-09-26,St.PetersburgOpen,ATP250,Hard,2ndRound,PouilleL.,JanowiczJ.,75,66
2015-09-26,St.PetersburgOpen,ATP250,Hard,2ndRound,RobredoT.,BaghdatisM.,27,52
2015-09-26,St.PetersburgOpen,ATP250,Hard,2ndRound,IstominD.,BeckerB.,62,71
2015-09-26,St.PetersburgOpen,ATP250,Hard,2ndRound,RaonicM.,DonskoyE.,9,117
2015-09-26,St.PetersburgOpen,ATP250,Hard,2ndRound,BolelliS.,BerdychT.,63,5
2015-09-26,St.PetersburgOpen,ATP250,Hard,2ndRound,SousaJ.,GranollersM.,53,81
2015-09-27,St.PetersburgOpen,ATP250,Hard,Quarterfinals,ThiemD.,IstominD.,21,62
2015-09-27,St.PetersburgOpen,ATP250,Hard,Quarterfinals,SousaJ.,BolelliS.,53,63
2015-09-27,St.PetersburgOpen,ATP250,Hard,Quarterfinals,BautistaR.,PouilleL.,23,75
2015-09-27,St.PetersburgOpen,ATP250,Hard,Quarterfinals,RaonicM.,RobredoT.,9,27
2015-09-28,St.PetersburgOpen,ATP250,Hard,Semifinals,SousaJ.,ThiemD.,53,21
2015-09-28,St.PetersburgOpen,ATP250,Hard,Semifinals,RaonicM.,BautistaR.,9,23
2015-09-29,St.PetersburgOpen,ATP250,Hard,TheFinal,RaonicM.,SousaJ.,9,53
2015-09-30,MalaysianOpen,ATP250,Hard,1stRound,BeckerB.,GrothS.,74,53
2015-09-30,MalaysianOpen,ATP250,Hard,1stRound,KyrgiosN.,GiraldoS.,41,65
2015-10-01,MalaysianOpen,ATP250,Hard,1stRound,BasilashviliN.,NedovyesovA.,95,115
2015-10-01,MalaysianOpen,ATP250,Hard,1stRound,AlbotR.,TroickiV.,107,24
2015-10-01,MalaysianOpen,ATP250,Hard,1stRound,KukushkinM.,RamanathanR.,48,218
2015-10-01,MalaysianOpen,ATP250,Hard,1stRound,ChardyJ.,ZverevA.,26,78
2015-10-01,MalaysianOpen,ATP250,Hard,1stRound,ItoT.,NieminenJ.,116,135
2015-10-01,MalaysianOpen,ATP250,Hard,1stRound,StepanekR.,SugitaY.,278,131
2015-10-01,MalaysianOpen,ATP250,Hard,1stRound,PospisilV.,UchiyamaY.,44,226
2015-10-01,MalaysianOpen,ATP250,Hard,1stRound,BaghdatisM.,AlmagroN.,51,76
2015-10-02,MalaysianOpen,ATP250,Hard,1stRound,ZverevM.,RamR.,248,93
2015-10-02,MalaysianOpen,ATP250,Hard,1stRound,SousaJ.,PrzysieznyM.,47,159
2015-10-02,MalaysianOpen,ATP250,Hard,2ndRound,BeckerB.,ChardyJ.,74,26
2015-10-02,MalaysianOpen,ATP250,Hard,2ndRound,KarlovicI.,BasilashviliN.,18,95
2015-10-02,MalaysianOpen,ATP250,Hard,2ndRound,KyrgiosN.,ItoT.,41,116
2015-10-03,MalaysianOpen,ATP250,Hard,2ndRound,PospisilV.,BaghdatisM.,44,51
2015-10-03,MalaysianOpen,ATP250,Hard,2ndRound,LopezF.,ZverevM.,17,248
2015-10-03,MalaysianOpen,ATP250,Hard,2ndRound,KukushkinM.,AlbotR.,48,107
2015-10-03,MalaysianOpen,ATP250,Hard,2ndRound,DimitrovG.,SousaJ.,19,47
2015-10-03,MalaysianOpen,ATP250,Hard,2ndRound,FerrerD.,StepanekR.,8,278
2015-10-04,MalaysianOpen,ATP250,Hard,Quarterfinals,KyrgiosN.,KarlovicI.,41,18
2015-10-04,MalaysianOpen,ATP250,Hard,Quarterfinals,LopezF.,PospisilV.,17,44
2015-10-04,MalaysianOpen,ATP250,Hard,Quarterfinals,BeckerB.,DimitrovG.,74,19
2015-10-04,MalaysianOpen,ATP250,Hard,Quarterfinals,FerrerD.,KukushkinM.,8,48
2015-10-05,MalaysianOpen,ATP250,Hard,Semifinals,LopezF.,KyrgiosN.,17,41
2015-10-05,MalaysianOpen,ATP250,Hard,Semifinals,FerrerD.,BeckerB.,8,74
2015-10-06,MalaysianOpen,ATP250,Hard,TheFinal,FerrerD.,LopezF.,8,17
2015-09-30,ShenzhenOpen,ATP250,Hard,1stRound,KrajicekA.,DuckworthJ.,128,97
2015-09-30,ShenzhenOpen,ATP250,Hard,1stRound,MillmanJ.,GulbisE.,75,81
2015-10-01,ShenzhenOpen,ATP250,Hard,1stRound,RosolL.,IstominD.,80,60
2015-10-01,ShenzhenOpen,ATP250,Hard,1stRound,MannarinoA.,PouilleL.,39,69
2015-10-01,ShenzhenOpen,ATP250,Hard,1stRound,ChungH.,WuD.,58,224
2015-10-01,ShenzhenOpen,ATP250,Hard,1stRound,BaiY.,NikiT.,266,340
2015-10-01,ShenzhenOpen,ATP250,Hard,1stRound,VeselyJ.,ZhangZe,40,216
2015-10-01,ShenzhenOpen,ATP250,Hard,1stRound,MoriyaH.,BerankisR.,219,72
2015-10-01,ShenzhenOpen,ATP250,Hard,1stRound,ZhangZh.,SoedaG.,583,118
2015-10-01,ShenzhenOpen,ATP250,Hard,1stRound,EstrellaBurgosV.,EbdenM.,66,133
2015-10-01,ShenzhenOpen,ATP250,Hard,1stRound,BolelliS.,HaiderMaurerA.,62,64
2015-10-01,ShenzhenOpen,ATP250,Hard,1stRound,BedeneA.,YouzhnyM.,55,91
2015-10-02,ShenzhenOpen,ATP250,Hard,2ndRound,VeselyJ.,ZhangZh.,40,583
2015-10-02,ShenzhenOpen,ATP250,Hard,2ndRound,BolelliS.,EstrellaBurgosV.,62,66
2015-10-02,ShenzhenOpen,ATP250,Hard,2ndRound,BerdychT.,KrajicekA.,5,128
2015-10-02,ShenzhenOpen,ATP250,Hard,2ndRound,RobredoT.,MoriyaH.,30,219
2015-10-03,ShenzhenOpen,ATP250,Hard,2ndRound,MannarinoA.,BaiY.,39,266
2015-10-03,ShenzhenOpen,ATP250,Hard,2ndRound,GarciaLopezG.,RosolL.,29,80
2015-10-03,ShenzhenOpen,ATP250,Hard,2ndRound,CilicM.,MillmanJ.,14,75
2015-10-03,ShenzhenOpen,ATP250,Hard,2ndRound,ChungH.,BedeneA.,58,55
2015-10-04,ShenzhenOpen,ATP250,Hard,Quarterfinals,RobredoT.,BolelliS.,30,62
2015-10-04,ShenzhenOpen,ATP250,Hard,Quarterfinals,BerdychT.,VeselyJ.,5,40
2015-10-04,ShenzhenOpen,ATP250,Hard,Quarterfinals,CilicM.,ChungH.,14,58
2015-10-04,ShenzhenOpen,ATP250,Hard,Quarterfinals,GarciaLopezG.,MannarinoA.,29,39
2015-10-06,ShenzhenOpen,ATP250,Hard,Semifinals,BerdychT.,RobredoT.,5,30
2015-10-06,ShenzhenOpen,ATP250,Hard,Semifinals,GarciaLopezG.,CilicM.,29,14
2015-10-07,ShenzhenOpen,ATP250,Hard,TheFinal,BerdychT.,GarciaLopezG.,5,29
2015-10-07,ChinaOpen,ATP500,Hard,1stRound,HaiderMaurerA.,TsongaJ.W.,64,16
2015-10-07,ChinaOpen,ATP500,Hard,1stRound,GoffinD.,SeppiA.,17,25
2015-10-07,ChinaOpen,ATP500,Hard,1stRound,FogniniF.,KlizanM.,28,42
2015-10-07,ChinaOpen,ATP500,Hard,1stRound,RosolL.,BedeneA.,79,54
2015-10-07,ChinaOpen,ATP500,Hard,1stRound,ZhangZe,IstominD.,219,70
2015-10-07,ChinaOpen,ATP500,Hard,1stRound,SockJ.,GabashviliT.,30,56
2015-10-07,ChinaOpen,ATP500,Hard,1stRound,TroickiV.,RaonicM.,24,9
2015-10-08,ChinaOpen,ATP500,Hard,1stRound,LuY.H.,MannarinoA.,100,39
2015-10-08,ChinaOpen,ATP500,Hard,1stRound,PospisilV.,EstrellaBurgosV.,44,68
2015-10-08,ChinaOpen,ATP500,Hard,1stRound,NadalR.,WuD.,8,230
2015-10-08,ChinaOpen,ATP500,Hard,1stRound,MillmanJ.,RobredoT.,76,29
2015-10-08,ChinaOpen,ATP500,Hard,1stRound,DjokovicN.,BolelliS.,1,59
2015-10-08,ChinaOpen,ATP500,Hard,1stRound,FerrerD.,BellucciT.,7,31
2015-10-08,ChinaOpen,ATP500,Hard,1stRound,IsnerJ.,ThiemD.,13,19
2015-10-09,ChinaOpen,ATP500,Hard,1stRound,CuevasP.,BerdychT.,37,5
2015-10-09,ChinaOpen,ATP500,Hard,1stRound,KarlovicI.,GarciaLopezG.,18,26
2015-10-09,ChinaOpen,ATP500,Hard,2ndRound,LuY.H.,TroickiV.,100,24
2015-10-09,ChinaOpen,ATP500,Hard,2ndRound,SockJ.,HaiderMaurerA.,30,64
2015-10-09,ChinaOpen,ATP500,Hard,2ndRound,FerrerD.,RosolL.,7,79
2015-10-09,ChinaOpen,ATP500,Hard,2ndRound,NadalR.,PospisilV.,8,44
2015-10-10,ChinaOpen,ATP500,Hard,2ndRound,CuevasP.,KarlovicI.,37,18
2015-10-10,ChinaOpen,ATP500,Hard,2ndRound,FogniniF.,GoffinD.,28,17
2015-10-10,ChinaOpen,ATP500,Hard,2ndRound,DjokovicN.,ZhangZe,1,219
2015-10-10,ChinaOpen,ATP500,Hard,2ndRound,IsnerJ.,MillmanJ.,13,76
2015-10-11,ChinaOpen,ATP500,Hard,Quarterfinals,NadalR.,SockJ.,8,30
2015-10-11,ChinaOpen,ATP500,Hard,Quarterfinals,FogniniF.,CuevasP.,28,37
2015-10-11,ChinaOpen,ATP500,Hard,Quarterfinals,FerrerD.,LuY.H.,7,100
2015-10-11,ChinaOpen,ATP500,Hard,Quarterfinals,DjokovicN.,IsnerJ.,1,13
2015-10-12,ChinaOpen,ATP500,Hard,Semifinals,NadalR.,FogniniF.,8,28
2015-10-12,ChinaOpen,ATP500,Hard,Semifinals,DjokovicN.,FerrerD.,1,7
2015-10-13,ChinaOpen,ATP500,Hard,TheFinal,DjokovicN.,NadalR.,1,8
2015-10-07,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,ItoT.,NishiokaY.,127,148
2015-10-07,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,QuerreyS.,DolgopolovO.,50,35
2015-10-07,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,NishikoriK.,CoricB.,6,38
2015-10-07,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,VeselyJ.,UchiyamaY.,40,229
2015-10-08,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,ChardyJ.,GrothS.,27,53
2015-10-08,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,JohnsonS.,TomicB.,48,20
2015-10-08,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,BaghdatisM.,VerdascoF.,49,41
2015-10-08,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,KrajicekA.,EbdenM.,124,131
2015-10-08,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,MullerG.,AndersonK.,43,12
2015-10-08,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,WawrinkaS.,StepanekR.,4,255
2015-10-08,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,SimonG.,YouzhnyM.,10,92
2015-10-08,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,PaireB.,DimitrovG.,32,21
2015-10-08,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,KyrgiosN.,RamosVinolasA.,34,71
2015-10-08,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,BautistaR.,GasquetR.,22,11
2015-10-09,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,SousaJ.,LopezF.,45,15
2015-10-09,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,CilicM.,YoungD.,14,51
2015-10-09,RakutenJapanOpenTennisChampionships,ATP500,Hard,2ndRound,MullerG.,ChardyJ.,43,27
2015-10-09,RakutenJapanOpenTennisChampionships,ATP500,Hard,2ndRound,SimonG.,VeselyJ.,10,40
2015-10-09,RakutenJapanOpenTennisChampionships,ATP500,Hard,2ndRound,NishikoriK.,QuerreyS.,6,50
2015-10-09,RakutenJapanOpenTennisChampionships,ATP500,Hard,2ndRound,WawrinkaS.,ItoT.,4,127
2015-10-10,RakutenJapanOpenTennisChampionships,ATP500,Hard,2ndRound,KrajicekA.,SousaJ.,124,45
2015-10-10,RakutenJapanOpenTennisChampionships,ATP500,Hard,2ndRound,CilicM.,JohnsonS.,14,48
2015-10-10,RakutenJapanOpenTennisChampionships,ATP500,Hard,2ndRound,KyrgiosN.,BautistaR.,34,22
2015-10-10,RakutenJapanOpenTennisChampionships,ATP500,Hard,2ndRound,PaireB.,BaghdatisM.,32,49
2015-10-11,RakutenJapanOpenTennisChampionships,ATP500,Hard,Quarterfinals,MullerG.,SimonG.,43,10
2015-10-11,RakutenJapanOpenTennisChampionships,ATP500,Hard,Quarterfinals,WawrinkaS.,KrajicekA.,4,124
2015-10-11,RakutenJapanOpenTennisChampionships,ATP500,Hard,Quarterfinals,NishikoriK.,CilicM.,6,14
2015-10-11,RakutenJapanOpenTennisChampionships,ATP500,Hard,Quarterfinals,PaireB.,KyrgiosN.,32,34
2015-10-12,RakutenJapanOpenTennisChampionships,ATP500,Hard,Semifinals,WawrinkaS.,MullerG.,4,43
2015-10-12,RakutenJapanOpenTennisChampionships,ATP500,Hard,Semifinals,PaireB.,NishikoriK.,32,6
2015-10-13,RakutenJapanOpenTennisChampionships,ATP500,Hard,TheFinal,WawrinkaS.,PaireB.,4,32
2015-10-13,ShanghaiMasters,Masters1000,Hard,1stRound,CoricB.,DolgopolovO.,40,37
2015-10-13,ShanghaiMasters,Masters1000,Hard,1stRound,TomicB.,VerdascoF.,20,42
2015-10-14,ShanghaiMasters,Masters1000,Hard,1stRound,KlizanM.,ZhangZe,44,182
2015-10-14,ShanghaiMasters,Masters1000,Hard,1stRound,KyrgiosN.,HaiderMaurerA.,32,60
2015-10-14,ShanghaiMasters,Masters1000,Hard,1stRound,BautistaR.,GarciaLopezG.,23,28
2015-10-14,ShanghaiMasters,Masters1000,Hard,1stRound,JohnsonS.,SeppiA.,47,27
2015-10-14,ShanghaiMasters,Masters1000,Hard,1stRound,KarlovicI.,ChardyJ.,21,29
2015-10-14,ShanghaiMasters,Masters1000,Hard,1stRound,ThiemD.,LuY.H.,18,91
2015-10-14,ShanghaiMasters,Masters1000,Hard,1stRound,EstrellaBurgosV.,YoungD.,66,48
2015-10-14,ShanghaiMasters,Masters1000,Hard,1stRound,RamosVinolasA.,QuerreyS.,70,52
2015-10-14,ShanghaiMasters,Masters1000,Hard,1stRound,IsnerJ.,MannarinoA.,13,41
2015-10-14,ShanghaiMasters,Masters1000,Hard,1stRound,LopezF.,KuznetsovAn.,17,88
2015-10-14,ShanghaiMasters,Masters1000,Hard,1stRound,TsongaJ.W.,RobredoT.,15,30
2015-10-14,ShanghaiMasters,Masters1000,Hard,1stRound,MayerL.,BaiY.,38,241
2015-10-14,ShanghaiMasters,Masters1000,Hard,1stRound,CilicM.,WuD.,12,227
2015-10-15,ShanghaiMasters,Masters1000,Hard,1stRound,PospisilV.,BolelliS.,43,58
2015-10-15,ShanghaiMasters,Masters1000,Hard,1stRound,GoffinD.,SoedaG.,16,119
2015-10-15,ShanghaiMasters,Masters1000,Hard,1stRound,RaonicM.,BellucciT.,9,34
2015-10-15,ShanghaiMasters,Masters1000,Hard,1stRound,SockJ.,KubotL.,33,614
2015-10-15,ShanghaiMasters,Masters1000,Hard,1stRound,TroickiV.,CuevasP.,24,35
2015-10-15,ShanghaiMasters,Masters1000,Hard,1stRound,GasquetR.,MullerG.,11,36
2015-10-15,ShanghaiMasters,Masters1000,Hard,1stRound,AndersonK.,HaasT.,10,467
2015-10-15,ShanghaiMasters,Masters1000,Hard,1stRound,FogniniF.,SousaJ.,26,45
2015-10-15,ShanghaiMasters,Masters1000,Hard,1stRound,SimonG.,BasilashviliN.,14,93
2015-10-15,ShanghaiMasters,Masters1000,Hard,2ndRound,RamosVinolasA.,FedererR.,70,3
2015-10-15,ShanghaiMasters,Masters1000,Hard,2ndRound,CilicM.,CoricB.,12,40
2015-10-15,ShanghaiMasters,Masters1000,Hard,2ndRound,TsongaJ.W.,EstrellaBurgosV.,15,66
2015-10-16,ShanghaiMasters,Masters1000,Hard,2ndRound,IsnerJ.,GoffinD.,13,16
2015-10-16,ShanghaiMasters,Masters1000,Hard,2ndRound,NishikoriK.,KyrgiosN.,6,32
2015-10-16,ShanghaiMasters,Masters1000,Hard,2ndRound,TomicB.,FerrerD.,20,8
2015-10-16,ShanghaiMasters,Masters1000,Hard,2ndRound,BerdychT.,SockJ.,5,33
2015-10-16,ShanghaiMasters,Masters1000,Hard,2ndRound,AndersonK.,FogniniF.,10,26
2015-10-16,ShanghaiMasters,Masters1000,Hard,2ndRound,SimonG.,MayerL.,14,38
2015-10-16,ShanghaiMasters,Masters1000,Hard,2ndRound,MurrayA.,JohnsonS.,2,47
2015-10-16,ShanghaiMasters,Masters1000,Hard,2ndRound,WawrinkaS.,TroickiV.,4,24
2015-10-16,ShanghaiMasters,Masters1000,Hard,2ndRound,DjokovicN.,KlizanM.,1,44
2015-10-16,ShanghaiMasters,Masters1000,Hard,2ndRound,GasquetR.,PospisilV.,11,43
2015-10-16,ShanghaiMasters,Masters1000,Hard,2ndRound,RaonicM.,BautistaR.,9,23
2015-10-16,ShanghaiMasters,Masters1000,Hard,2ndRound,NadalR.,KarlovicI.,7,21
2015-10-16,ShanghaiMasters,Masters1000,Hard,2ndRound,LopezF.,ThiemD.,17,18
2015-10-17,ShanghaiMasters,Masters1000,Hard,3rdRound,MurrayA.,IsnerJ.,2,13
2015-10-17,ShanghaiMasters,Masters1000,Hard,3rdRound,TsongaJ.W.,RamosVinolasA.,15,70
2015-10-17,ShanghaiMasters,Masters1000,Hard,3rdRound,DjokovicN.,LopezF.,1,17
2015-10-17,ShanghaiMasters,Masters1000,Hard,3rdRound,AndersonK.,NishikoriK.,10,6
2015-10-17,ShanghaiMasters,Masters1000,Hard,3rdRound,NadalR.,RaonicM.,7,9
2015-10-17,ShanghaiMasters,Masters1000,Hard,3rdRound,WawrinkaS.,CilicM.,4,12
2015-10-17,ShanghaiMasters,Masters1000,Hard,3rdRound,BerdychT.,SimonG.,5,14
2015-10-17,ShanghaiMasters,Masters1000,Hard,3rdRound,TomicB.,GasquetR.,20,11
2015-10-18,ShanghaiMasters,Masters1000,Hard,Quarterfinals,TsongaJ.W.,AndersonK.,15,10
2015-10-18,ShanghaiMasters,Masters1000,Hard,Quarterfinals,NadalR.,WawrinkaS.,7,4
2015-10-18,ShanghaiMasters,Masters1000,Hard,Quarterfinals,DjokovicN.,TomicB.,1,20
2015-10-18,ShanghaiMasters,Masters1000,Hard,Quarterfinals,MurrayA.,BerdychT.,2,5
2015-10-19,ShanghaiMasters,Masters1000,Hard,Semifinals,TsongaJ.W.,NadalR.,15,7
2015-10-19,ShanghaiMasters,Masters1000,Hard,Semifinals,DjokovicN.,MurrayA.,1,2
2015-10-20,ShanghaiMasters,Masters1000,Hard,TheFinal,DjokovicN.,TsongaJ.W.,1,15
2015-10-21,KremlinCup,ATP250,Hard,1stRound,KuznetsovAn.,AlbotR.,84,107
2015-10-21,KremlinCup,ATP250,Hard,1stRound,GimenoTraverD.,SousaJ.,95,45
2015-10-21,KremlinCup,ATP250,Hard,1stRound,GabashviliT.,IlkelC.,57,443
2015-10-22,KremlinCup,ATP250,Hard,1stRound,CuevasP.,RibaP.,38,221
2015-10-22,KremlinCup,ATP250,Hard,1stRound,DonskoyE.,CoricB.,118,39
2015-10-22,KremlinCup,ATP250,Hard,1stRound,HaaseR.,LajovicD.,63,89
2015-10-22,KremlinCup,ATP250,Hard,1stRound,IlhanM.,ItoT.,97,119
2015-10-22,KremlinCup,ATP250,Hard,1stRound,KukushkinM.,RublevA.,61,179
2015-10-23,KremlinCup,ATP250,Hard,1stRound,IstominD.,BedeneA.,53,50
2015-10-23,KremlinCup,ATP250,Hard,1stRound,BerankisR.,JaziriM.,72,90
2015-10-23,KremlinCup,ATP250,Hard,1stRound,PouilleL.,BolelliS.,70,59
2015-10-23,KremlinCup,ATP250,Hard,1stRound,KaratsevA.,YouzhnyM.,207,150
2015-10-23,KremlinCup,ATP250,Hard,2ndRound,HaaseR.,CuevasP.,63,38
2015-10-23,KremlinCup,ATP250,Hard,2ndRound,GabashviliT.,TroickiV.,57,24
2015-10-23,KremlinCup,ATP250,Hard,2ndRound,BautistaR.,IlhanM.,27,97
2015-10-24,KremlinCup,ATP250,Hard,2ndRound,PouilleL.,GimenoTraverD.,70,95
2015-10-24,KremlinCup,ATP250,Hard,2ndRound,DonskoyE.,BerankisR.,118,72
2015-10-24,KremlinCup,ATP250,Hard,2ndRound,CilicM.,IstominD.,14,53
2015-10-24,KremlinCup,ATP250,Hard,2ndRound,KohlschreiberP.,KaratsevA.,34,207
2015-10-24,KremlinCup,ATP250,Hard,2ndRound,KuznetsovAn.,KukushkinM.,84,61
2015-10-25,KremlinCup,ATP250,Hard,Quarterfinals,BautistaR.,PouilleL.,27,70
2015-10-25,KremlinCup,ATP250,Hard,Quarterfinals,KohlschreiberP.,HaaseR.,34,63
2015-10-25,KremlinCup,ATP250,Hard,Quarterfinals,DonskoyE.,GabashviliT.,118,57
2015-10-25,KremlinCup,ATP250,Hard,Quarterfinals,CilicM.,KuznetsovAn.,14,84
2015-10-26,KremlinCup,ATP250,Hard,Semifinals,CilicM.,DonskoyE.,14,118
2015-10-26,KremlinCup,ATP250,Hard,Semifinals,BautistaR.,KohlschreiberP.,27,34
2015-10-27,KremlinCup,ATP250,Hard,TheFinal,CilicM.,BautistaR.,14,27
2015-10-21,StockholmOpen,ATP250,Hard,1stRound,MillmanJ.,BeckerB.,76,87
2015-10-21,StockholmOpen,ATP250,Hard,1stRound,ZverevA.,YmerM.,83,617
2015-10-21,StockholmOpen,ATP250,Hard,1stRound,VerdascoF.,KudlaD.,44,68
2015-10-22,StockholmOpen,ATP250,Hard,1stRound,DarcisS.,MannarinoA.,81,42
2015-10-22,StockholmOpen,ATP250,Hard,1stRound,SockJ.,CarrenoBustaP.,32,60
2015-10-22,StockholmOpen,ATP250,Hard,1stRound,MullerG.,ZverevM.,37,224
2015-10-22,StockholmOpen,ATP250,Hard,1stRound,BaghdatisM.,QuerreyS.,46,51
2015-10-22,StockholmOpen,ATP250,Hard,1stRound,DelbonisF.,PavicA.,55,656
2015-10-22,StockholmOpen,ATP250,Hard,1stRound,ChardyJ.,KokkinakisT.,29,74
2015-10-22,StockholmOpen,ATP250,Hard,1stRound,MayerL.,MartererM.,36,243
2015-10-22,StockholmOpen,ATP250,Hard,1stRound,AlmagroN.,NieminenJ.,73,145
2015-10-22,StockholmOpen,ATP250,Hard,1stRound,DimitrovG.,KrajinovicF.,26,94
2015-10-23,StockholmOpen,ATP250,Hard,2ndRound,MullerG.,MillmanJ.,37,76
2015-10-23,StockholmOpen,ATP250,Hard,2ndRound,BaghdatisM.,TomicB.,46,18
2015-10-23,StockholmOpen,ATP250,Hard,2ndRound,SockJ.,VerdascoF.,32,44
2015-10-23,StockholmOpen,ATP250,Hard,2ndRound,SimonG.,MayerL.,15,36
2015-10-24,StockholmOpen,ATP250,Hard,2ndRound,ChardyJ.,DelbonisF.,29,55
2015-10-24,StockholmOpen,ATP250,Hard,2ndRound,GasquetR.,DarcisS.,12,81
2015-10-24,StockholmOpen,ATP250,Hard,2ndRound,BerdychT.,ZverevA.,5,83
2015-10-24,StockholmOpen,ATP250,Hard,2ndRound,DimitrovG.,AlmagroN.,26,73
2015-10-25,StockholmOpen,ATP250,Hard,Quarterfinals,SockJ.,SimonG.,32,15
2015-10-25,StockholmOpen,ATP250,Hard,Quarterfinals,GasquetR.,ChardyJ.,12,29
2015-10-25,StockholmOpen,ATP250,Hard,Quarterfinals,BerdychT.,DimitrovG.,5,26
2015-10-25,StockholmOpen,ATP250,Hard,Quarterfinals,BaghdatisM.,MullerG.,46,37
2015-10-26,StockholmOpen,ATP250,Hard,Semifinals,SockJ.,GasquetR.,32,12
2015-10-26,StockholmOpen,ATP250,Hard,Semifinals,BerdychT.,BaghdatisM.,5,46
2015-10-27,StockholmOpen,ATP250,Hard,TheFinal,BerdychT.,SockJ.,5,32
2015-10-21,ErsteBankOpen,ATP250,Hard,1stRound,GulbisE.,MiedlerL.,117,522
2015-10-21,ErsteBankOpen,ATP250,Hard,1stRound,StepanekR.,NovakD.,259,222
2015-10-21,ErsteBankOpen,ATP250,Hard,1stRound,RosolL.,SugitaY.,78,132
2015-10-21,ErsteBankOpen,ATP250,Hard,1stRound,VeselyJ.,MelzerG.,40,164
2015-10-21,ErsteBankOpen,ATP250,Hard,1stRound,KarlovicI.,SeppiA.,20,28
