背番号,選手名,防御率,試合,勝利,敗北,セlブ,ホlルド,勝率,打者,投球回,被安打,被本塁打,与四球,与死球,奪三振,失点,自責点,WHIP,DIPS,team,year
34,八木　亮祐,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ヤクルト,2010
42,萩原　淳,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ヤクルト,2010
43,一場　靖弘,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ヤクルト,2010
45,日高　亮,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ヤクルト,2010
48,鎌田　祐哉,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ヤクルト,2010
61,石井　弘寿,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ヤクルト,2010
66,山田　弘喜,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ヤクルト,2010
67,平井　諒,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ヤクルト,2010
背番号,選手名,防御率,試合,勝利,敗北,セlブ,ホlルド,勝率,打者,投球回,被安打,被本塁打,与四球,与死球,奪三振,失点,自責点,WHIP,DIPS,ヤクルト,2010
47,杉内　俊哉,3.55,27,16,7,0,0,.696,779,182.2,169,12,60,8,218,75,72,1.25,2.69,ソフトバンク,2010
21,和田　毅,3.14,26,17,8,0,0,.680,696,169.1,145,11,55,1,169,59,59,1.18,2.96,ソフトバンク,2010
28,大隣　憲司,4.31,20,4,9,0,0,.308,482,110.2,116,12,43,1,91,57,53,1.44,4.08,ソフトバンク,2010
11,小椋　真介,5.29,24,4,8,0,0,.333,468,102.0,98,14,67,3,113,65,60,1.62,4.72,ソフトバンク,2010
50,攝津　正,2.30,71,4,3,1,38,.571,315,82.1,52,3,21,5,89,23,21,0.89,2.31,ソフトバンク,2010
54,ホールトン,5.70,16,8,6,0,0,.571,349,79.0,97,11,25,1,69,52,50,1.54,4.17,ソフトバンク,2010
48,甲藤　啓介,2.96,65,2,0,0,15,1.000,324,76.0,66,3,23,9,74,29,25,1.17,2.83,ソフトバンク,2010
25,ファルケンボーグ,1.02,60,3,2,1,39,.600,230,62.0,39,0,8,0,83,10,7,0.76,0.83,ソフトバンク,2010
14,馬原　孝浩,1.63,53,5,2,32,2,.714,246,60.2,54,1,12,1,49,12,11,1.09,2.36,ソフトバンク,2010
34,山田　大樹,4.60,13,4,4,0,0,.500,266,58.2,59,6,33,7,44,33,30,1.57,5.00,ソフトバンク,2010
40,藤岡　好明,4.50,32,1,2,0,1,.333,236,54.0,56,1,21,3,57,29,27,1.43,2.58,ソフトバンク,2010
19,森福　允彦,2.59,36,3,1,0,5,.750,188,48.2,34,5,10,3,45,17,14,0.90,3.35,ソフトバンク,2010
51,金澤　健人,2.89,38,1,1,0,1,.500,201,46.2,40,3,18,3,30,18,15,1.24,4.02,ソフトバンク,2010
91,陽　耀勲,2.20,14,2,0,0,0,1.000,149,32.2,33,2,18,3,28,18,8,1.56,4.13,ソフトバンク,2010
13,高橋　秀聡,5.55,5,2,2,0,0,.500,108,24.1,29,1,10,3,16,15,15,1.60,3.82,ソフトバンク,2010
41,岩嵜　翔,8.06,6,0,3,0,0,.000,105,22.1,30,2,9,1,9,21,20,1.75,4.82,ソフトバンク,2010
38,神内　靖,7.02,10,0,0,0,0,.000,75,16.2,18,3,6,1,17,13,13,1.44,4.68,ソフトバンク,2010
53,ダービン,6.75,3,0,2,0,0,.000,73,16.0,16,3,10,2,11,12,12,1.63,6.43,ソフトバンク,2010
44,水田　章雄,7.62,14,0,0,0,1,.000,69,13.0,22,1,5,2,6,14,11,2.08,4.81,ソフトバンク,2010
00,吉川　輝昭,3.00,7,0,0,0,0,.000,50,12.0,10,2,3,1,9,4,4,1.08,4.79,ソフトバンク,2010
17,大場　翔太,16.39,4,0,1,0,0,.000,56,9.1,18,1,9,0,9,18,17,2.89,5.48,ソフトバンク,2010
20,巽　真悟,12.15,3,0,2,0,0,.000,36,6.2,7,2,10,0,4,9,9,2.55,10.32,ソフトバンク,2010
57,三瀬　幸司,10.80,6,0,0,0,0,.000,19,3.1,6,0,3,0,2,5,4,2.70,4.62,ソフトバンク,2010
39,久米　勇紀,18.00,4,0,0,0,0,.000,20,3.0,4,0,7,0,1,6,6,3.67,9.45,ソフトバンク,2010
64,高橋　徹,3.86,2,0,0,0,0,.000,11,2.1,3,0,2,0,1,1,1,2.14,4.83,ソフトバンク,2010
18,新垣　渚,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ソフトバンク,2010
26,川原　弘之,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ソフトバンク,2010
29,怜王,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ソフトバンク,2010
31,佐藤　誠,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ソフトバンク,2010
33,有馬　翔,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ソフトバンク,2010
56,柳瀬　明宏,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ソフトバンク,2010
59,鈴木　駿也,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ソフトバンク,2010
61,金　無英,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ソフトバンク,2010
63,大田原　隆太,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ソフトバンク,2010
65,下沖　勇樹,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ソフトバンク,2010
66,斉藤　和巳,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ソフトバンク,2010
背番号,選手名,防御率,試合,勝利,敗北,セlブ,ホlルド,勝率,打者,投球回,被安打,被本塁打,与四球,与死球,奪三振,失点,自責点,WHIP,DIPS,ソフトバンク,2010
18,涌井　秀章,3.67,27,14,8,0,0,.636,828,196.1,191,21,54,9,154,85,80,1.25,3.84,西武,2010
47,帆足　和幸,3.69,27,11,8,0,0,.579,692,163.1,173,13,35,12,104,72,67,1.27,3.73,西武,2010
23,許　銘傑,4.55,22,6,9,0,0,.400,529,120.2,150,13,28,2,62,75,61,1.48,4.24,西武,2010
11,岸　孝之,3.25,19,10,6,1,0,.625,460,113.2,100,9,26,5,110,41,41,1.11,3.01,西武,2010
16,石井　一久,3.70,18,9,6,0,0,.600,453,104.2,105,10,34,2,93,50,43,1.33,3.62,西武,2010
20,野上　亮磨,5.14,27,2,2,0,1,.500,319,68.1,92,9,23,4,40,40,39,1.68,4.80,西武,2010
19,平野　将光,4.39,11,4,4,0,0,.500,275,65.2,71,11,14,3,34,32,32,1.29,5.04,西武,2010
34,長田　秀一郎,3.31,56,5,3,0,17,.625,275,65.1,55,4,24,4,61,27,24,1.21,3.29,西武,2010
50,シコースキー,2.57,58,2,5,33,5,.286,255,63.0,50,7,19,1,48,18,18,1.10,3.99,西武,2010
13,西口　文也,5.49,13,3,2,0,0,.600,261,57.1,65,8,27,2,43,36,35,1.60,4.95,西武,2010
45,藤田　太陽,3.91,48,6,3,0,19,.667,183,46.0,43,8,7,2,29,20,20,1.09,4.58,西武,2010
59,岡本　篤志,3.09,33,2,1,1,10,.667,193,43.2,45,4,19,1,38,15,15,1.47,3.94,西武,2010
14,小野寺　力,3.67,41,1,3,0,8,.250,168,41.2,42,3,6,2,28,20,17,1.15,3.29,西武,2010
15,大沼　幸二,7.71,16,2,1,0,0,.667,108,23.1,30,2,10,1,15,20,20,1.71,4.36,西武,2010
38,土肥　義弘,6.50,25,0,0,0,4,.000,89,18.0,24,1,11,1,10,16,13,1.94,4.56,西武,2010
48,武隈　祥太,2.20,9,1,0,0,0,1.000,73,16.1,13,0,11,0,15,4,4,1.47,3.30,西武,2010
26,星野　智樹,8.10,27,0,0,0,8,.000,63,13.1,14,0,8,2,10,12,12,1.65,3.87,西武,2010
66,田中　靖洋,4.97,11,0,1,0,0,.000,60,12.2,16,1,6,0,7,9,7,1.74,4.46,西武,2010
30,岡本　洋介,8.38,10,0,0,0,0,.000,48,9.2,15,1,5,0,6,10,9,2.07,4.78,西武,2010
57,谷中　真二,7.36,8,0,0,0,0,.000,40,7.1,9,1,10,1,3,6,6,2.59,8.57,西武,2010
40,山本　淳,9.45,9,0,0,0,0,.000,34,6.2,11,0,3,1,3,7,7,2.10,4.02,西武,2010
55,工藤　公康,10.50,10,0,2,0,0,.000,33,6.0,11,1,4,0,7,7,7,2.50,4.95,西武,2010
54,グラマン,17.36,7,0,0,0,0,.000,31,4.2,15,2,4,0,2,10,9,4.07,10.41,西武,2010
24,松永　浩典,0.00,6,0,1,0,0,.000,18,3.2,5,0,3,0,1,1,0,2.18,4.21,西武,2010
68,宮田　和希,7.71,2,0,0,0,0,.000,12,2.1,2,1,3,0,2,2,2,2.14,10.83,西武,2010
12,岩尾　利弘,18.00,2,0,0,0,0,.000,13,2.0,6,0,2,0,0,4,4,4.00,6.12,西武,2010
25,岩崎　哲也,10.80,1,0,0,0,0,.000,10,1.2,4,1,0,1,2,3,2,2.40,10.32,西武,2010
17,雄星,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,西武,2010
21,中崎　雄太,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,西武,2010
28,藤原　良平,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,西武,2010
29,山崎　敏,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,西武,2010
35,松下　建太,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,西武,2010
36,山岸　穣,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,西武,2010
41,木村　文紀,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,西武,2010
62,朱　大衛,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,西武,2010
69,上原　厚治郎,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,西武,2010
背番号,選手名,防御率,試合,勝利,敗北,セlブ,ホlルド,勝率,打者,投球回,被安打,被本塁打,与四球,与死球,奪三振,失点,自責点,WHIP,DIPS,西武,2010
21,岩隈　久志,2.82,28,10,9,0,0,.526,821,201.0,184,11,36,12,153,68,63,1.09,3.01,楽天,2010
30,永井　怜,3.74,27,10,10,0,0,.500,779,182.2,173,20,69,3,125,82,76,1.32,4.36,楽天,2010
18,田中　将大,2.50,20,11,6,0,0,.647,643,155.0,159,9,32,5,119,47,43,1.23,3.04,楽天,2010
17,ラズナー,4.48,26,5,11,0,0,.313,669,152.2,154,13,58,9,118,83,76,1.39,3.98,楽天,2010
45,川井　貴志,4.59,17,3,7,0,0,.300,306,66.2,81,7,28,2,28,39,34,1.64,4.95,楽天,2010
